WM;NUMMER;MWST;RES_ZEIT;WARENGR;INTERNET;SAISON_KZ;BANAME1;BANAME2;BANAME3;DKZ1;DKZ2;DKZ3;SYS_ANLAGE;DKZ4;PREIS_GRP;BIS_MENGE;VKVALIDD1;VKPREIS1;VKVALIDD2;VKPREIS2;STKPREIS;GP_MENGE;GP_EINHEIT;PACK_MENGE;RABATT;VKPREIS3;VKVALIDD3;VKBISDT1;VKBISDT2;VKBISDT3;STAFRABATT;FAKTOR;ISZUSATZ00;ISZUSATZ01;ISZUSATZ02;ISZUSATZ03;ISZUSATZ04;ISZUSATZ05;ISZUSATZ06;ISZUSATZ07;ISZUSATZ08;ISZUSATZ09;ISZUSATZ10;ISZUSATZ11;ISZUSATZ12;ISZUSATZ13;ISZUSATZ14;ISZUSATZ15;ISZUSATZ16;ISZUSATZ17;ISZUSATZ18;ISZUSATZ19;ISZUSATZ20;ISZUSATZ21;ISZUSATZ22;ISZUSATZ23;ISZUSATZ24;ISZUSATZ25;ISZUSATZ26;ISZUSATZ27;ISZUSATZ28;ISZUSATZ29;ISZUSATZ30;ISZUSATZ31;ISZUSATZ32;ISZUSATZ33;ISZUSATZ34;ISZUSATZ35;ISZUSATZ36;ISZUSATZ37;ISZUSATZ38;ISZUSATZ39;ISZUSATZ40;ISZUSATZ41;ISZUSATZ42;ISZUSATZ43;ISZUSATZ44;ISZUSATZ45;ISZUSATZ46;ISZUSATZ47;ISZUSATZ48;ISZUSATZ49;ISZUSATZ50;KAT_1;KAT_2;KAT_3;KAT_4;KAT_5;BF_BLAU;BF_LILA;BF_ROSA;BF_WEISS;BF_GELB;BF_ORANGE;BF_ROT;BF_MEHRF;BF_GRUEN;BF_PINK;BF_SCHWARZ;FF_BLAU;FF_ORANGE;FF_WEISS;FF_GELB;FF_ROT;FF_GRUEN;FF_SCHWARZ;ISZUSATZ51;ISZUSATZ52;ISZUSATZ53;ISZUSATZ54;ISZUSATZ55;ISZUSATZ56;LAUB_IG;LAUB_LA;LAUB_WG;BESTELLT;GELIEFERT;OFFEN;LIETERMIN;GEWICHT;VERF_BEST;MARKE
;50771;1B;7;015;Wahr;EX;Beetrose "Goldelse?";;;1;0;0;01.11.2012;0;;4;01.10.2012;7,75;;0;Falsch;100;1;0;Wahr;0;;;;;0;1;Rosa 'Goldelse?';Ab 3 starken Trieben;wurzelnackte Pflanze;Oktober;;;absolut winterhart, gesund;September/Oktober-Mitte Mai (blattlose Zeit);w?ssern, obere Triebe auf 15 cm runterschneiden, tief einpflanze;;;;tief genug, Veredelung muss 3 cm unter der Erdoberfl?che liegen;;;dunkelgr?n, leicht gl?nzend, gute Gesundheit;;Juni;kupfergelb-orange, gef?llt, ?fterbl?hend;leichter Duft;humoser Gartenboden;;;;;;sonnig;gut schnittvertr?glich;;mehrj?hrig, winterhart;Rosend?nger, erst nach 6 Wochen nach der Pflanzung;;Rosen- und Blumenbeete, Vasenschnitt;6 St?ck pro m?;dichtbuschig, kompakt, aufrecht;50 cm;;;;;;;;;;Garten Schl?ter;55771;15.10.2018;;;;Rosen/Beetrosen;Rosen/Duftrosen;;;;Falsch;Falsch;Falsch;Falsch;Wahr;Wahr;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;April;September;;halbschattig;70 cm;;Falsch;Wahr;Falsch;;;;;180;26;GS
;50771;1B;7;015;Wahr;EX;Beetrose "Goldelse?";;;1;0;0;01.11.2012;0;;9999999;01.10.2012;7,55;;0;Falsch;100;1;0;Wahr;0;;;;;0;1;Rosa 'Goldelse?';Ab 3 starken Trieben;wurzelnackte Pflanze;Oktober;;;absolut winterhart, gesund;September/Oktober-Mitte Mai (blattlose Zeit);w?ssern, obere Triebe auf 15 cm runterschneiden, tief einpflanze;;;;tief genug, Veredelung muss 3 cm unter der Erdoberfl?che liegen;;;dunkelgr?n, leicht gl?nzend, gute Gesundheit;;Juni;kupfergelb-orange, gef?llt, ?fterbl?hend;leichter Duft;humoser Gartenboden;;;;;;sonnig;gut schnittvertr?glich;;mehrj?hrig, winterhart;Rosend?nger, erst nach 6 Wochen nach der Pflanzung;;Rosen- und Blumenbeete, Vasenschnitt;6 St?ck pro m?;dichtbuschig, kompakt, aufrecht;50 cm;;;;;;;;;;Garten Schl?ter;55771;15.10.2018;;;;Rosen/Beetrosen;Rosen/Duftrosen;;;;Falsch;Falsch;Falsch;Falsch;Wahr;Wahr;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;April;September;;halbschattig;70 cm;;Falsch;Wahr;Falsch;;;;;180;26;GS
;50771;1B;7;015;Wahr;EX;Beetrose "Goldelse?";;;1;0;0;01.11.2012;0;;9999999;01.10.2012;7,55;;0;Falsch;100;1;0;Wahr;0;;;;;0;1;Rosa 'Goldelse?';Ab 3 starken Trieben;wurzelnackte Pflanze;Oktober;;;absolut winterhart, gesund;September/Oktober-Mitte Mai (blattlose Zeit);w?ssern, obere Triebe auf 15 cm runterschneiden, tief einpflanze;;;;tief genug, Veredelung muss 3 cm unter der Erdoberfl?che liegen;;;dunkelgr?n, leicht gl?nzend, gute Gesundheit;;Juni;kupfergelb-orange, gef?llt, ?fterbl?hend;leichter Duft;humoser Gartenboden;;;;;;sonnig;gut schnittvertr?glich;;mehrj?hrig, winterhart;Rosend?nger, erst nach 6 Wochen nach der Pflanzung;;Rosen- und Blumenbeete, Vasenschnitt;6 St?ck pro m?;dichtbuschig, kompakt, aufrecht;50 cm;;;;;;;;;;Garten Schl?ter;55771;15.10.2018;;;;Rosen/Beetrosen;Rosen/Duftrosen;;;;Falsch;Falsch;Falsch;Falsch;Wahr;Wahr;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;April;September;;halbschattig;70 cm;;Falsch;Wahr;Falsch;;;;;180;26;GS
;50771;1B;7;015;Wahr;EX;Beetrose "Goldelse?";;;1;0;0;01.11.2012;0;;9999999;01.10.2012;7,55;;0;Falsch;100;1;0;Wahr;0;;;;;0;1;Rosa 'Goldelse?';Ab 3 starken Trieben;wurzelnackte Pflanze;Oktober;;;absolut winterhart, gesund;September/Oktober-Mitte Mai (blattlose Zeit);w?ssern, obere Triebe auf 15 cm runterschneiden, tief einpflanze;;;;tief genug, Veredelung muss 3 cm unter der Erdoberfl?che liegen;;;dunkelgr?n, leicht gl?nzend, gute Gesundheit;;Juni;kupfergelb-orange, gef?llt, ?fterbl?hend;leichter Duft;humoser Gartenboden;;;;;;sonnig;gut schnittvertr?glich;;mehrj?hrig, winterhart;Rosend?nger, erst nach 6 Wochen nach der Pflanzung;;Rosen- und Blumenbeete, Vasenschnitt;6 St?ck pro m?;dichtbuschig, kompakt, aufrecht;50 cm;;;;;;;;;;Garten Schl?ter;55771;15.10.2018;;;;Rosen/Beetrosen;Rosen/Duftrosen;;;;Falsch;Falsch;Falsch;Falsch;Wahr;Wahr;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;April;September;;halbschattig;70 cm;;Falsch;Wahr;Falsch;;;;;180;26;GS
;50771;1B;7;015;Wahr;EX;Beetrose "Goldelse?";;;1;0;0;01.11.2012;0;;9999999;01.10.2012;7,55;;0;Falsch;100;1;0;Wahr;0;;;;;0;1;Rosa 'Goldelse?';Ab 3 starken Trieben;wurzelnackte Pflanze;Oktober;;;absolut winterhart, gesund;September/Oktober-Mitte Mai (blattlose Zeit);w?ssern, obere Triebe auf 15 cm runterschneiden, tief einpflanze;;;;tief genug, Veredelung muss 3 cm unter der Erdoberfl?che liegen;;;dunkelgr?n, leicht gl?nzend, gute Gesundheit;;Juni;kupfergelb-orange, gef?llt, ?fterbl?hend;leichter Duft;humoser Gartenboden;;;;;;sonnig;gut schnittvertr?glich;;mehrj?hrig, winterhart;Rosend?nger, erst nach 6 Wochen nach der Pflanzung;;Rosen- und Blumenbeete, Vasenschnitt;6 St?ck pro m?;dichtbuschig, kompakt, aufrecht;50 cm;;;;;;;;;;Garten Schl?ter;55771;15.10.2018;;;;Rosen/Beetrosen;Rosen/Duftrosen;;;;Falsch;Falsch;Falsch;Falsch;Wahr;Wahr;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;April;September;;halbschattig;70 cm;;Falsch;Wahr;Falsch;;;;;180;26;GS
;19987;1B;7;002;Wahr;EX;Amaryllis 'Minerva';;;1;0;0;01.11.2012;0;;9999999;01.10.2012;6,99;;0;Falsch;100;1;0;Wahr;;;;;;0;;;Zwiebelumfang: 34+.;;September;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Amaryllis;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;;;;;;Falsch;Falsch;Wahr;;;;;500;0;GS
;19988;1B;7;002;Wahr;EX;Amaryllis 'Rilona';;;1;0;0;01.11.2012;0;;9999999;01.10.2012;6,99;;0;Falsch;100;1;0;Wahr;;;;;;0;;;Zwiebelumfang:34+cm.;;September;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Amaryllis;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;;;;;;Falsch;Falsch;Wahr;;;;;500;0;GS
;68462;1B;7;011;Wahr;EX;Haselnuss 'Nottingham';;;1;0;0;01.11.2012;0;;9999999;01.10.2012;9,9;;0;Falsch;100;1;0;Wahr;;;;;;0;;Corylus avellana 'Nottingham';60-80 cm hoch;;Oktober;;;Wertvolle, wohlschmeckende Sorte mit sehr hohen Ertr?gen;;;;;;;;;;;;;;Kulturboden / Gartenboden. Keine besonderen Bodenanspr?che;September;;;;;sonnig;In der Ruhephase (Herbst/Winter);;;;;Zum Frischverzehr oder zum Backen;;Mittelstarker, dichter, breitkugeliger Wuchs;400 cm;;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Obst & Gem?se/Obstgeh?lze/N?sse;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Mai;;Oktober;halbschattig;600 cm;;Falsch;Wahr;Falsch;;;;;700;0;GS
;68451;1B;7;011;Wahr;EX;Haselnuss;'Halle'sche Riesennuss';;1;1;0;01.11.2012;0;;9999999;01.10.2012;9,9;;0;Falsch;100;1;0;Wahr;;;;;;0;;Corylus avellana 'Halle'sche Riesennuss';60-100cm hoch;;Oktober;;;Wertvolle einheimische Fruchtsorte;;;;;;;;;;;;;;Geringe Anspr?che an die Bodenbeschaffenheit - sehr gen?gsam;September;;;;;sonnig;In der Ruhephase (Herbst/Winter);;;;;Gro?fr?chtig-ertragreich, zum Backen oder zum Rohverzehr;;Breiter, aufrechter Wuchs;;;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Obst & Gem?se/Obstgeh?lze/N?sse;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Mai;;Oktober;halbschattig;;;Falsch;Wahr;Falsch;;;;;700;0;GS
;23330;1B;7;002;Wahr;EX;Allium 'Purple Sensation';(Iranlauch) - 5 St?ck;;1;1;0;01.11.2012;0;;9999999;01.10.2012;3,95;;0;Falsch;100;1;0;Wahr;0;;;;;0;;Allium aflatunense 'Purple Sensation';Zwiebelgr??e 12/14;Blumenzwiebeln;September;5 St?ck;;wurde 1999 zur Blumenzwiebel des Jahres gek?rt;ab September;;;;;ca. 10-12 cm;;;;;Juni;violett-rosa, kugelf?rmige Bl?te, dicht;;normaler, lockerer Boden, nicht frisch ged?ngt;;;;;;sonnig;verbl?hte Allium entfernen;;mehrj?hrig, winterhart;;Allium verwildern;Steing?rten, Rabatte, Schnittblume, Trockenblume;;;70 cm;;;;;;;;;;Jac Uittenbogaard & Zonen BV;HAUPT;01.09.2018;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Allium;;;;;Wahr;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;Juli;;halbschattig;90 cm;;Falsch;Wahr;Falsch;;;;;180;8;JuB
;23384;1B;7;002;Wahr;EX;Allium christophii;'Sternschnuppe' - 3 St?ck;;1;1;0;01.11.2012;0;;9999999;01.10.2012;3,95;;0;Falsch;100;1;0;Wahr;0;;;;;0;;Allium christophii 'Sternschnuppe';Zwiebelgr??e 12/+;Blumenzwiebeln;September;3 St?ck;;eine der beliebtesten Zierlauch-Arten;ab September;;;;;ca. 12-15 cm;;;;;Juni;Amethyst-farbend, 25 cm Durchmesser, metallisch gl?nzend;;normaler, lockerer Boden, nicht frisch ged?ngt;;;;;;sonnig;verbl?hte Allium entfernen;ca. 25 cm;mehrj?hrig, winterhart;;Allium verwildern;Steing?rten, Rabatte, Schnittblume, Trockenblume;;;60 cm;;;;;;;;;;Jac Uittenbogaard & Zonen BV;HAUPT;01.09.2018;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Allium;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;Juli;;halbschattig;70 cm;;Falsch;Wahr;Falsch;;;;;130;40;JuB
;81513;1B;7;002;Wahr;EX;Allium 'Karataviense';(Blauzungenlauch) - 3 St?ck;;1;1;0;01.11.2012;0;;9999999;01.10.2012;3,99;;0;Falsch;100;1;0;Wahr;;;;;;0;;Allium Karataviense;Zwiebelgr??e 12/+ cm;;September;3 Allium-Zwiebeln;;;ab September;;;;;ca. 12-15 cm;;;matt, graublau;;Mai;wei?e Bl?tenb?lle mit einem rosa Stich;;normaler, lockerer Boden, nicht frisch ged?ngt;;;;;;sonnig;verbl?hte Allium entfernen;ca. 20-50 cm;;;;Steing?rten, Rabatte, Schnittblume, Trockenblume;;;20 cm;;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Allium;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;Juni;;halbschattig;25 cm;;Falsch;Wahr;Falsch;;;;;100;0;GS
;23402;1B;7;002;Wahr;EX;Allium sphaerocephalon;'Bicolor' (Kugellauch);- 25 St?ck;1;1;1;01.11.2012;0;;9999999;01.10.2012;2,95;;0;Falsch;100;1;0;Wahr;0;;;;;0;;Allium sphaerocephalon 'Bicolor';Zwiebelgr?sse 6/+;Blumenzwiebeln;September;25 St?ck;;zweifarbige Bl?ten;ab September;;;;;8-10 cm;;;;;Juni;Bl?tenb?lle etwas spitzer, oben purpur-rot, unten hellgr?n;;normaler, lockerer Boden, nicht frisch ged?ngt;;;;;;sonnig;verbl?hte Allium entfernen;;mehrj?hrig, winterhart;;Allium verwildern;Steing?rten, Rabatte, Schnittblume, Trockenblume;;;50 cm;;;;;;;;;;Jac Uittenbogaard & Zonen BV;HAUPT;01.09.2018;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Allium;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Wahr;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;Juli;;halbschattig;60 cm;;Falsch;Wahr;Falsch;;;;;90;33;JuB
;23426;1B;7;002;Wahr;EX;Allium 'Schubertii';(Igelkolbenlauch) - 3 St?ck;;1;1;0;01.11.2012;0;;9999999;01.10.2012;5,95;;0;Falsch;100;1;0;Wahr;0;;;;;0;;Allium 'Schubertii';Zwiebelgr??e 10/+;Blumenzwiebeln;September;3 St?ck;;ungew?hnlich und sehr beliebt;ab September;;;;;ca. 10 cm;;;;;Juni;ausufernd, rosa, sternenf?rmig;;normaler, lockerer Boden, nicht frisch ged?ngt;;;;;;sonnig;;ca. 20-50 cm;mehrj?hrig, winterhart;;;Steing?rten, Rabatte, Schnittblume, Trockenblume;;;50 cm;;;;;;;;;;Jac Uittenbogaard & Zonen BV;HAUPT;01.09.2018;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Allium;;;;;Falsch;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;Juli;;halbschattig;60 cm;;Falsch;Wahr;Falsch;;;;;80;18;JuB
;29123;1B;7;002;Wahr;EX;Allium 'Moly' (Goldlauch) -;20 St?ck;;1;1;0;01.11.2012;0;;9999999;01.10.2012;1,29;29.08.2014;0,99;Falsch;100;1;0;Wahr;0;;;14.09.2014;;0;;Allium 'Moly';Zwiebelgr??e 5/+ cm;Blumenzwiebeln;September;20 St?ck;;ungew?hnliche Farbe f?r Allium;ab September;;;;;ca. 10-12 cm;;;;;Mai;goldgelb, rundliche Bl?tendolde;;normaler, lockerer Boden, nicht frisch ged?ngt;;;;;;sonnig;verbl?hte Allium entfernen;ca. 20-50 cm;mehrj?hrig, winterhart;;;Steing?rten, Rabatte, Schnittblume, Trockenblume;;;20 cm;;;;;;;;;;Garten Schl?ter;HAUPT;01.09.2018;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Allium;;;;;Falsch;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;Juni;;halbschattig;30 cm;;Falsch;Wahr;Falsch;;;;;200;0;GS
;20435;1B;7;002;Wahr;EX;Gef?llte-Narzisse;'Flower Drift' - 5 St?ck;;1;1;0;01.11.2012;0;;1;01.10.2012;3;;0;Falsch;100;1;0;Wahr;;;;;;0;;Narcissus 'Flower Drift';Zwiebelgr??e 12/14 cm;;September;5 Narzissen-Zwiebeln;;wundersch?ne, ungew?hnliche Sorte;September-Dezember;;;;;doppelter Zwiebeldurchmesser;;;;;M?rz;wei?, gef?llt mit zu H?lfte orangen Bl?tenbl?ttern;;normaler, guter Gartenboden;;;;;;sonnig;verbl?hte Narzissen-Bl?ten abschneiden, Bl?tter stehen lassen;ca. 10 cm, 5-15 Narzissen pro Gruppe;;Blumenzwiebeld?nger, Kuhdung, Kompost;;Fr?hlingsbeete, K?bel, jeder Garten, Vasenschnitt;;bilden immer gr??ere Horste;45 cm;;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Narzissen/Gef?llte Narzissen;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;April;;halbschattig;50 cm;;Falsch;Wahr;Falsch;;;;;650;0;GS
;20435;1B;7;002;Wahr;EX;Gef?llte-Narzisse;'Flower Drift' - 5 St?ck;;1;1;0;01.11.2012;0;;9999999;01.10.2012;5,4;;0;Falsch;100;1;0;Wahr;;;;;;0;;Narcissus 'Flower Drift';Zwiebelgr??e 12/14 cm;;September;5 Narzissen-Zwiebeln;;wundersch?ne, ungew?hnliche Sorte;September-Dezember;;;;;doppelter Zwiebeldurchmesser;;;;;M?rz;wei?, gef?llt mit zu H?lfte orangen Bl?tenbl?ttern;;normaler, guter Gartenboden;;;;;;sonnig;verbl?hte Narzissen-Bl?ten abschneiden, Bl?tter stehen lassen;ca. 10 cm, 5-15 Narzissen pro Gruppe;;Blumenzwiebeld?nger, Kuhdung, Kompost;;Fr?hlingsbeete, K?bel, jeder Garten, Vasenschnitt;;bilden immer gr??ere Horste;45 cm;;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Narzissen/Gef?llte Narzissen;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;April;;halbschattig;50 cm;;Falsch;Wahr;Falsch;;;;;650;0;GS
;20357;1B;7;002;Wahr;EX;Gef?llte-Narzisse;'Golden Ducat' - 5 St?ck;;1;1;0;01.11.2012;0;;9999999;01.10.2012;3,45;;0;Falsch;100;1;0;Wahr;0;;;;;0;;Narcissus 'Golden Ducat';Zwiebelgr??e 12/14;Blumenzwiebeln;September;5 St?ck;;sehr beliebt und verbreitet;September-Dezember;;;;;doppelter Zwiebeldurchmesser;;;;;M?rz;reingelb, gef?llt, sehr ?ppig;;normaler, guter Gartenboden;;;;;;sonnig;verbl?hte Narzissen-Bl?ten abschneiden, Bl?tter stehen lassen;ca. 10 cm, 5-15 Narzissen pro Gruppe;mehrj?hrig, winterhart;Blumenzwiebeld?nger, Kuhdung, Kompost;;Fr?hlingsbeete, K?bel, jeder Garten, Vasenschnitt;;bilden immer gr??ere Horste;30 cm;;;;;;;;;;Jac Uittenbogaard & Zonen BV;HAUPT;01.09.2018;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Narzissen/Gef?llte Narzissen;;;;;Falsch;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;April;;halbschattig;40 cm;;Falsch;Wahr;Falsch;70;66;4;15.10.2018;300;7;JuB
;21040;1B;7;002;Wahr;EX;Mehrbl?tige Tulpe;'Praestans Fusilier' -;10 St?ck;1;1;1;01.11.2012;0;;9999999;01.10.2012;3,45;;0;Falsch;100;1;0;Wahr;0;;;;;0;1;Tulipa 'Praestans Fusilier';Zwiebelgr??e 10/11;Blumenzwiebeln;September;10 St?ck;;sehr beliebte Tulpe;Mitte September-Ende Dezember;;;;;ca. 7-10 cm ab Zwiebelspitze, gut angie?en;;;frischgr?n, schmal, l?nglich, vital;;M?rz;scharlachrote, kleine Bl?ten, einfach;;durchl?ssiger, humoser Boden;;;;;;sonnig;verbl?hte Tulpen-Bl?ten abschneiden;ca. 5-10 cm, gerne 10 Tulpen-Zwiebeln pro Gruppe;mehrj?hrig, winterhart;Hornsp?ne, Universal- oder Blumenzwiebeld?nger;;Fr?hlingbeete, Tulpen-Beete, K?bel, jeder Garten, Schnitt;;;30 cm;;;;;;;;;;Kiepenkerl;HAUPT;01.09.2018;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Tulpen/Mehrbl?tige Tulpen;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;April;;halbschattig;50 cm;;Falsch;Wahr;Falsch;;;;;250;0;KP
;21040;1B;7;002;Wahr;EX;Mehrbl?tige Tulpe;'Praestans Fusilier' -;10 St?ck;1;1;1;01.11.2012;0;;9999999;01.10.2012;3,45;;0;Falsch;100;1;0;Wahr;0;;;;;0;1;Tulipa 'Praestans Fusilier';Zwiebelgr??e 10/11;Blumenzwiebeln;September;10 St?ck;;sehr beliebte Tulpe;Mitte September-Ende Dezember;;;;;ca. 7-10 cm ab Zwiebelspitze, gut angie?en;;;frischgr?n, schmal, l?nglich, vital;;M?rz;scharlachrote, kleine Bl?ten, einfach;;durchl?ssiger, humoser Boden;;;;;;sonnig;verbl?hte Tulpen-Bl?ten abschneiden;ca. 5-10 cm, gerne 10 Tulpen-Zwiebeln pro Gruppe;mehrj?hrig, winterhart;Hornsp?ne, Universal- oder Blumenzwiebeld?nger;;Fr?hlingbeete, Tulpen-Beete, K?bel, jeder Garten, Schnitt;;;30 cm;;;;;;;;;;Kiepenkerl;HAUPT;01.09.2018;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Tulpen/Mehrbl?tige Tulpen;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;April;;halbschattig;50 cm;;Falsch;Wahr;Falsch;;;;;250;0;KP
;21040;1B;7;002;Wahr;EX;Mehrbl?tige Tulpe;'Praestans Fusilier' -;10 St?ck;1;1;1;01.11.2012;0;;9999999;01.10.2012;3,45;;0;Falsch;100;1;0;Wahr;0;;;;;0;1;Tulipa 'Praestans Fusilier';Zwiebelgr??e 10/11;Blumenzwiebeln;September;10 St?ck;;sehr beliebte Tulpe;Mitte September-Ende Dezember;;;;;ca. 7-10 cm ab Zwiebelspitze, gut angie?en;;;frischgr?n, schmal, l?nglich, vital;;M?rz;scharlachrote, kleine Bl?ten, einfach;;durchl?ssiger, humoser Boden;;;;;;sonnig;verbl?hte Tulpen-Bl?ten abschneiden;ca. 5-10 cm, gerne 10 Tulpen-Zwiebeln pro Gruppe;mehrj?hrig, winterhart;Hornsp?ne, Universal- oder Blumenzwiebeld?nger;;Fr?hlingbeete, Tulpen-Beete, K?bel, jeder Garten, Schnitt;;;30 cm;;;;;;;;;;Kiepenkerl;HAUPT;01.09.2018;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Tulpen/Mehrbl?tige Tulpen;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;April;;halbschattig;50 cm;;Falsch;Wahr;Falsch;;;;;250;0;KP
;81503;1B;7;002;Wahr;EX;Mehrbl?tige Tulpe;'Praestans Unicum' - 10 St?ck;;1;1;0;01.11.2012;0;;9999999;01.10.2012;5,95;;0;Falsch;100;1;0;Wahr;;;;;;0;1;Tulipa 'Praestens Unicum';Zwiebelgr??e 11/12 cm;;September;10 Tulpen-Zwiebeln;;gestreifte Bl?tter;Mitte September-Ende Oktober;;;;;ca. 7-10 cm ab Zwiebelspitze, gut angie?en;;;gr?n mit wei?em Rand, sehr schm?ckend;;M?rz;signalrot, zahlreich, einfach;;durchl?ssiger, humoser Boden;;;;;;sonnig;verbl?hte Tulpen-Bl?ten abschneiden;ca. 5-10 cm, 10 Tulpen-Zwiebeln pro Tuff;;Blumenzwiebeld?nger;;Fr?hlingbeete, Tulpen-Beete, K?bel, jeder Garten, Schnitt;;;30 cm;;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Tulpen/Mehrbl?tige Tulpen;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;April;;halbschattig;35 cm;;Falsch;Wahr;Falsch;;;;;450;0;GS
